ax,ay,az,gx,gy,gz
-8.035,2.14,0.968,0.582,0.669,0.16
-7.787,2.64,0.551,0.482,0.625,0.183
-8.064,3.307,0.179,0.456,0.723,0.208
-7.502,3.749,-0.39,0.443,0.965,0.283
-7.012,4.08,-0.984,0.442,0.914,0.375
-6.55,4.235,-1.407,0.425,0.817,0.559
-6.272,4.3,-1.772,0.411,0.701,0.777
-5.911,4.336,-2.021,0.359,0.539,1.026
-5.722,4.418,-2.141,0.283,0.317,1.248
-5.523,4.638,-2.232,0.18,0.052,1.44
-5.488,4.904,-2.288,0.063,-0.05,1.585
-5.257,5.405,-2.308,-0.069,-0.056,1.741
-4.71,5.925,-2.412,-0.192,0.018,1.889
-4.322,6.923,-2.482,-0.234,-0.141,1.988
-3.857,7.98,-2.505,-0.201,-0.244,2.044
