ax,ay,az,gx,gy,gz
-1.088,8.067,-2.702,-0.418,0.531,-0.212
-1.126,8.178,-2.678,-0.452,0.543,-0.175
-1.099,8.209,-2.631,-0.491,0.561,-0.153
-1.089,8.117,-2.565,-0.548,0.571,-0.159
-1.098,8.258,-2.489,-0.601,0.589,-0.154
-1.11,8.352,-2.366,-0.615,0.599,-0.141
-1.056,8.47,-2.154,-0.591,0.579,-0.142
-1.045,8.637,-1.893,-0.546,0.499,-0.154
-1.06,8.949,-1.627,-0.48,0.399,-0.153
-1.052,9.037,-1.31,-0.393,0.312,-0.183
-1.001,9.138,-0.992,-0.342,0.227,-0.211
-1.091,9.065,-0.78,-0.343,0.172,-0.208
-1.186,9.015,-0.613,-0.36,0.233,-0.169
-1.191,8.952,-0.438,-0.347,0.306,-0.123
-1.184,8.921,-0.298,-0.315,0.322,-0.061
