ax,ay,az,gx,gy,gz
-1.649,8.791,-1.548,0.252,-1.475,0.611
-1.31,8.918,-1.695,0.288,-1.529,0.565
-0.98,9.203,-1.768,0.342,-1.635,0.526
-0.984,9.521,-1.984,0.354,-1.684,0.507
-0.784,9.385,-2.234,0.347,-1.409,0.472
-0.396,9.261,-2.391,0.356,-1.263,0.459
-0.029,8.97,-2.558,0.378,-1.112,0.459
0.277,8.578,-2.837,0.403,-0.935,0.419
0.936,8.609,-2.986,0.479,-0.686,0.337
1.087,8.658,-3.077,0.542,-0.784,0.272
1.103,8.489,-3.233,0.563,-0.53,0.29
0.762,8.396,-3.409,0.542,-0.349,0.268
0.556,8.359,-3.552,0.491,-0.14,0.188
-0.29,8.091,-3.677,0.365,0.242,-0.004
-0.345,7.854,-3.83,0.231,0.608,-0.277
