ax,ay,az,gx,gy,gz
-5.458,4.493,-3.267,0.226,0.276,1.015
-5.836,5.155,-3.766,0.34,-0.253,1.423
-6.659,5.697,-4.181,0.46,-0.663,1.6
-6.693,6.097,-4.259,0.566,-0.77,1.701
-6.02,6.559,-4.163,0.696,-1.12,1.888
-5.81,6.635,-3.776,0.895,-1.559,1.863
-5.473,6.627,-3.325,1.089,-1.471,1.727
-4.51,6.654,-2.684,1.242,-1.536,1.714
-4.118,6.488,-2.138,1.359,-2.083,1.701
-4.296,5.757,-1.674,1.359,-2.327,1.63
-4.428,5.879,-1.413,1.235,-2.164,1.631
-4.388,6.474,-1.107,1.064,-1.951,1.69
-4.287,7.227,-1.075,0.892,-1.79,1.8
-4.068,8.422,-1.047,0.801,-1.68,1.87
-3.64,9.431,-1.094,0.761,-1.633,1.729
