ax,ay,az,gx,gy,gz
-9.288,-0.907,1.95,-1.03,0.18,0.238
-9.0,-0.684,2.096,-1.007,0.332,0.15
-8.732,-0.423,2.172,-0.97,0.385,0.079
-8.512,-0.184,2.169,-0.916,0.337,0.048
-8.481,-0.029,2.046,-0.863,0.252,0.05
-8.417,0.073,1.848,-0.841,0.129,0.089
-8.509,0.193,1.627,-0.849,0.011,0.141
-8.5,0.267,1.374,-0.884,-0.055,0.2
-8.577,0.366,1.149,-0.916,-0.107,0.259
-8.545,0.509,0.939,-0.935,-0.162,0.298
-8.697,0.664,0.767,-0.915,-0.184,0.3
-8.721,0.833,0.661,-0.842,-0.156,0.284
-8.901,1.063,0.684,-0.696,-0.166,0.248
-9.056,1.256,0.785,-0.514,-0.091,0.181
-9.094,1.412,0.98,-0.31,0.005,0.096
