ax,ay,az,gx,gy,gz
1.712,9.372,-0.817,0.072,-0.38,-0.208
1.558,9.32,-1.05,0.076,-0.404,-0.171
1.356,9.234,-1.334,0.072,-0.377,-0.129
1.116,9.086,-1.681,0.061,-0.282,-0.106
0.995,8.889,-1.966,0.045,-0.167,-0.11
0.843,8.739,-2.226,0.025,-0.079,-0.125
0.682,8.598,-2.357,0.004,0.04,-0.168
0.604,8.554,-2.367,-0.017,0.155,-0.25
0.503,8.542,-2.269,-0.042,0.199,-0.363
0.284,8.574,-2.144,-0.083,0.257,-0.491
0.044,8.591,-1.937,-0.131,0.363,-0.63
-0.088,8.759,-1.717,-0.164,0.452,-0.754
-0.281,8.721,-1.471,-0.173,0.476,-0.854
-0.649,8.831,-1.283,-0.171,0.522,-0.865
-1.019,8.902,-1.061,-0.158,0.613,-0.78
