ax,ay,az,gx,gy,gz
-7.234,4.804,-2.449,1.949,-0.733,0.54
-7.105,4.304,-2.396,2.227,-0.62,0.603
-6.967,3.738,-2.408,2.512,-0.723,0.63
-7.255,2.888,-2.442,2.713,-0.83,0.57
-7.571,2.0,-2.491,2.765,-0.781,0.464
-7.815,1.126,-2.465,2.652,-0.65,0.328
-8.011,0.427,-2.512,2.379,-0.5,0.172
-8.235,-0.099,-2.464,1.994,-0.287,0.083
-8.852,-0.404,-2.296,1.573,-0.114,0.036
-9.465,-0.603,-2.033,1.183,0.087,0.054
-9.879,-0.821,-1.789,0.871,0.124,0.11
-10.076,-0.91,-1.52,0.635,0.165,0.142
-9.457,-1.167,-1.278,0.47,0.259,0.091
-8.198,-1.57,-1.144,0.376,0.208,0.052
-7.441,-1.805,-1.009,0.315,0.026,0.014
