ax,ay,az,gx,gy,gz
-2.814,7.064,-1.175,-0.773,0.997,-0.256
-2.948,7.234,-1.385,-0.874,1.164,0.097
-3.201,7.581,-1.658,-0.883,1.182,0.336
-3.427,8.286,-1.856,-0.847,1.177,0.476
-3.811,8.33,-2.008,-0.756,1.287,0.396
-3.687,8.423,-1.921,-0.674,1.446,0.226
-3.584,8.776,-1.747,-0.56,1.47,0.03
-3.417,8.742,-1.411,-0.434,1.498,-0.184
-3.16,8.336,-1.02,-0.326,1.549,-0.422
-2.673,8.472,-0.562,-0.26,1.404,-0.551
-2.72,8.543,-0.238,-0.19,1.178,-0.642
-2.774,8.53,0.062,-0.161,1.079,-0.692
-2.666,8.67,0.308,-0.188,1.061,-0.681
-2.603,8.676,0.492,-0.26,0.974,-0.665
-2.659,8.798,0.567,-0.376,0.949,-0.635
