ax,ay,az,gx,gy,gz
-0.253,-8.93,-2.865,-0.047,-0.741,0.083
-0.843,-9.064,-3.328,-0.099,-0.577,0.185
-1.115,-9.248,-3.814,-0.173,-0.453,0.278
-1.588,-9.217,-4.238,-0.247,-0.313,0.337
-1.833,-8.938,-4.499,-0.286,-0.012,0.389
-1.773,-8.712,-4.76,-0.259,0.192,0.41
-1.515,-8.611,-4.945,-0.202,0.301,0.419
-1.205,-8.487,-4.989,-0.152,0.388,0.417
-0.859,-8.384,-4.838,-0.098,0.421,0.418
-0.829,-8.445,-4.776,-0.057,0.378,0.404
-0.909,-8.457,-4.762,-0.058,0.415,0.371
-1.132,-8.424,-4.871,-0.094,0.412,0.346
-1.482,-8.286,-5.043,-0.141,0.464,0.327
-1.564,-8.023,-5.199,-0.169,0.569,0.305
-1.419,-7.668,-5.147,-0.135,0.633,0.29
