ax,ay,az,gx,gy,gz
-2.306,7.697,-4.348,-0.472,-0.141,0.739
-1.931,8.039,-4.193,-0.399,-0.146,0.611
-1.707,8.173,-4.008,-0.336,-0.262,0.456
-1.547,8.235,-3.864,-0.292,-0.328,0.332
-1.649,8.219,-3.751,-0.28,-0.341,0.246
-1.517,8.35,-3.659,-0.278,-0.318,0.18
-1.594,8.521,-3.536,-0.253,-0.37,0.092
-1.44,8.674,-3.386,-0.2,-0.472,-0.019
-1.601,8.803,-3.278,-0.11,-0.689,-0.192
-1.97,8.85,-3.224,-0.005,-0.746,-0.424
-2.363,8.724,-3.062,0.087,-0.769,-0.66
-2.882,8.498,-3.07,0.18,-0.712,-0.83
-3.486,8.151,-3.028,0.291,-0.675,-0.936
-3.934,7.539,-2.913,0.405,-0.567,-0.966
-4.244,6.896,-2.802,0.529,-0.647,-0.924
