ax,ay,az,gx,gy,gz
3.081,-9.435,-3.322,0.047,-0.057,-0.217
3.238,-9.758,-2.827,-0.006,-0.036,-0.096
3.307,-9.634,-2.03,-0.074,-0.266,0.014
2.89,-9.322,-1.192,-0.122,-0.654,0.188
2.103,-8.858,-0.526,-0.179,-1.048,0.431
1.179,-8.451,-0.184,-0.201,-1.302,0.667
-0.152,-7.848,-0.362,-0.279,-1.661,0.901
-1.755,-7.767,-0.83,-0.303,-1.844,1.097
-3.105,-8.386,-1.574,-0.365,-1.822,1.212
-4.116,-8.954,-2.282,-0.469,-1.735,1.097
-5.224,-9.352,-2.749,-0.591,-1.513,0.84
-5.682,-9.54,-2.992,-0.608,-1.098,0.525
-5.845,-9.561,-3.239,-0.588,-0.813,0.236
-5.962,-9.197,-3.495,-0.495,-0.506,-0.036
-5.826,-9.064,-3.655,-0.337,-0.121,-0.302
