ax,ay,az,gx,gy,gz
-3.265,8.66,-0.164,-0.069,0.809,-0.282
-2.99,8.672,0.037,-0.095,0.667,-0.422
-2.948,8.62,0.136,-0.157,0.569,-0.529
-2.772,8.614,0.212,-0.229,0.493,-0.603
-2.545,8.28,0.183,-0.306,0.344,-0.625
-2.511,7.765,0.07,-0.394,0.243,-0.57
-2.65,7.671,-0.143,-0.456,0.311,-0.393
-2.668,7.853,-0.397,-0.435,0.366,-0.136
-2.666,7.993,-0.688,-0.35,0.283,0.14
-2.91,8.713,-0.977,-0.264,0.151,0.431
-3.372,9.322,-1.562,-0.159,0.031,0.671
-3.704,9.066,-1.821,-0.062,0.049,0.697
-3.613,8.919,-1.836,0.01,0.247,0.595
-3.375,8.85,-1.786,0.153,0.195,0.387
-3.056,8.162,-1.635,0.315,-0.059,0.042
