ax,ay,az,gx,gy,gz
-2.651,-9.353,-4.029,-0.752,-0.371,-0.397
-2.328,-7.91,-2.81,-0.512,-0.348,-0.481
-2.265,-7.276,-2.682,-0.2,-0.565,-0.535
-2.116,-7.175,-3.001,0.06,-0.557,-0.632
-1.543,-7.871,-3.933,0.224,-0.615,-0.706
-0.956,-8.659,-4.818,0.27,-0.707,-0.708
-0.321,-9.365,-5.561,0.193,-0.711,-0.759
0.444,-9.51,-5.47,0.084,-0.591,-0.808
0.943,-9.154,-4.851,0.02,-0.619,-0.819
1.111,-8.355,-3.976,-0.007,-0.572,-0.822
1.413,-8.075,-3.426,0.02,-0.499,-0.863
1.834,-8.212,-3.366,0.073,-0.471,-0.873
2.174,-8.685,-3.974,0.086,-0.511,-0.84
2.152,-9.46,-5.157,0.053,-0.509,-0.804
1.978,-10.252,-5.889,-0.003,-0.41,-0.736
