ax,ay,az,gx,gy,gz
-7.789,1.041,-2.919,-0.382,-0.156,0.389
-7.847,1.173,-2.877,-0.417,0.051,0.392
-7.695,1.373,-2.789,-0.439,0.035,0.359
-7.769,1.603,-2.781,-0.458,0.075,0.321
-7.759,1.908,-2.78,-0.476,0.019,0.28
-7.998,2.247,-2.792,-0.487,0.148,0.274
-7.701,2.516,-2.708,-0.513,0.15,0.246
-7.796,2.815,-2.617,-0.548,0.212,0.233
-7.548,3.184,-2.464,-0.577,0.297,0.263
-7.498,3.6,-2.298,-0.614,0.283,0.288
-7.231,3.863,-2.12,-0.655,0.32,0.266
-7.151,4.073,-1.966,-0.708,0.305,0.257
-7.17,4.384,-1.859,-0.76,0.357,0.263
-7.145,4.641,-1.748,-0.781,0.389,0.242
-6.9,4.691,-1.671,-0.761,0.43,0.221
