ax,ay,az,gx,gy,gz
-1.378,10.001,-1.644,0.523,1.544,-1.891
-1.091,9.286,-1.409,0.547,1.39,-1.846
-0.608,8.747,-1.278,0.578,1.183,-1.726
0.157,7.656,-1.133,0.583,0.643,-1.662
0.379,6.615,-1.216,0.471,0.097,-1.517
0.218,6.436,-1.384,0.249,-0.141,-1.147
0.136,6.759,-1.581,-0.049,-0.24,-0.545
-0.204,7.812,-1.864,-0.386,-0.424,0.274
-0.733,8.421,-2.496,-0.697,-0.666,1.037
-1.201,9.781,-3.038,-0.831,-0.761,1.591
-1.08,10.821,-3.103,-0.831,-0.928,1.871
-1.141,10.874,-3.076,-0.708,-1.548,1.916
-1.541,9.843,-2.856,-0.436,-2.216,1.71
-2.022,9.214,-2.209,-0.12,-2.421,1.513
-2.471,8.289,-1.703,0.071,-2.485,1.478
