ax,ay,az,gx,gy,gz
1.081,-16.299,-2.298,-0.913,0.478,-1.305
2.674,-19.053,-1.897,-1.34,0.703,-1.513
3.241,-19.288,-0.515,-1.725,1.49,-0.74
3.655,-15.324,0.572,-2.722,3.156,1.268
10.311,3.551,1.535,-3.309,2.412,2.464
6.095,8.126,-0.433,-2.829,0.346,2.389
3.503,16.59,-2.221,-2.158,1.373,1.553
5.748,20.373,-4.872,-1.364,-0.03,0.748
3.482,18.513,-5.513,0.005,-3.522,-1.447
-8.187,2.274,-6.77,0.953,-3.879,-2.477
-7.023,-0.047,-4.742,1.182,-2.085,-2.078
-6.208,-7.06,-3.059,1.28,-3.572,-0.937
-9.77,-11.204,-1.24,1.226,-2.794,-0.693
-7.718,-12.746,-0.724,1.206,-0.812,-0.234
-3.821,-13.609,-0.051,1.213,0.241,-0.09
