ax,ay,az,gx,gy,gz
0.712,-18.069,1.841,-0.683,-0.478,-1.068
-0.321,-21.979,2.93,-1.883,-0.471,-1.507
-2.212,-23.339,4.773,-3.604,0.809,-1.29
-1.74,-8.705,6.448,-5.264,2.645,-0.106
-0.479,4.255,7.984,-4.474,1.758,0.625
-1.504,14.868,5.059,-3.544,1.273,0.508
-1.264,23.387,1.217,-2.187,0.353,0.53
-1.115,27.329,-2.31,0.015,-2.071,0.285
-3.545,12.891,-4.526,2.454,-4.747,-0.59
-6.288,0.652,-7.247,2.659,-3.748,-0.821
-5.332,-7.453,-4.908,2.968,-2.806,-0.168
-4.61,-12.964,-2.101,3.107,-1.469,0.416
-2.431,-16.277,-0.551,2.842,-0.194,0.492
-0.245,-16.182,-0.292,2.265,0.509,0.183
1.698,-14.937,0.657,1.413,0.418,-0.175
