ax,ay,az,gx,gy,gz
-3.11,-16.096,0.659,-2.511,0.973,-1.859
-1.931,-16.782,0.454,-2.546,1.627,-1.518
-0.968,-14.188,0.426,-2.762,3.095,0.062
4.326,-0.747,1.255,-3.944,4.136,2.237
3.331,6.522,1.626,-2.742,2.111,2.862
1.128,12.606,-0.453,-1.809,0.901,1.901
1.024,19.985,-1.036,-0.949,0.074,1.278
1.375,19.001,-1.268,0.067,-3.108,-0.655
-6.448,6.896,-0.969,2.01,-5.949,-2.891
-7.085,0.479,-1.221,1.713,-4.076,-3.005
-5.667,-5.759,1.815,1.708,-3.277,-1.493
-6.276,-13.389,2.797,1.47,-2.981,-1.088
-6.944,-14.875,2.906,1.225,-1.114,-0.524
-4.138,-14.795,1.681,1.132,0.908,-0.05
-2.399,-13.63,1.578,0.959,0.852,0.056
