ax,ay,az,gx,gy,gz
3.578,-8.354,-4.468,-0.122,-0.234,0.154
3.195,-8.042,-4.374,-0.122,-0.046,0.195
2.696,-8.027,-4.097,-0.169,0.094,0.172
1.976,-8.146,-3.841,-0.247,0.129,0.074
1.291,-8.343,-3.568,-0.295,0.189,-0.069
0.915,-8.641,-3.403,-0.318,0.225,-0.22
1.056,-9.022,-3.395,-0.304,0.2,-0.346
1.649,-9.312,-3.562,-0.291,0.06,-0.441
2.351,-9.423,-3.999,-0.263,-0.018,-0.45
3.282,-9.302,-4.414,-0.249,-0.05,-0.359
4.073,-8.991,-4.778,-0.235,-0.12,-0.2
4.434,-8.471,-4.91,-0.216,-0.176,-0.036
4.329,-8.014,-4.853,-0.171,-0.099,0.097
3.927,-7.809,-4.553,-0.165,-0.052,0.164
3.094,-7.951,-4.268,-0.189,-0.013,0.153
