ax,ay,az,gx,gy,gz
9.625,6.255,2.16,-0.383,-0.458,-0.852
9.293,6.309,2.067,-0.39,-0.536,-0.876
9.107,6.314,1.739,-0.383,-0.713,-0.875
8.862,6.539,1.481,-0.359,-0.861,-0.876
8.803,6.992,1.214,-0.3,-1.051,-0.876
8.665,7.426,0.731,-0.239,-1.213,-0.831
8.409,7.843,0.288,-0.186,-1.354,-0.74
8.148,8.181,-0.123,-0.153,-1.365,-0.597
7.898,8.398,-0.406,-0.182,-1.269,-0.374
7.803,8.389,-0.95,-0.252,-1.148,-0.109
7.827,8.242,-1.314,-0.332,-1.058,0.137
7.851,7.936,-1.671,-0.396,-1.149,0.362
7.798,7.958,-1.895,-0.439,-1.341,0.539
7.631,8.038,-2.265,-0.423,-1.588,0.654
7.353,8.174,-2.432,-0.361,-1.712,0.707
