ax,ay,az,gx,gy,gz
5.666,-7.78,-5.29,-0.272,-0.244,0.13
5.116,-7.353,-5.258,-0.223,-0.053,0.262
4.441,-7.28,-4.898,-0.186,0.034,0.299
3.381,-7.469,-4.46,-0.177,0.031,0.232
2.424,-7.86,-3.989,-0.168,0.148,0.086
2.023,-8.364,-3.646,-0.183,0.226,-0.108
2.168,-8.806,-3.493,-0.223,0.187,-0.301
2.925,-9.075,-3.633,-0.277,0.054,-0.445
3.896,-9.042,-4.038,-0.34,-0.151,-0.49
4.724,-8.693,-4.663,-0.366,-0.235,-0.411
5.6,-8.181,-5.123,-0.339,-0.242,-0.23
5.953,-7.58,-5.397,-0.29,-0.279,-0.029
5.624,-7.053,-5.466,-0.238,-0.187,0.13
5.025,-6.814,-5.311,-0.194,-0.015,0.207
4.249,-6.95,-4.886,-0.178,0.037,0.179
