ax,ay,az,gx,gy,gz
3.082,-4.3,-8.318,0.152,0.121,-0.089
2.867,-4.412,-8.239,0.184,0.301,-0.101
2.995,-4.591,-7.952,0.238,0.477,-0.128
3.217,-4.578,-7.526,0.33,0.616,-0.177
3.328,-4.439,-7.108,0.527,0.874,-0.305
3.956,-4.732,-6.48,0.766,1.136,-0.438
4.704,-5.178,-5.871,0.961,1.209,-0.565
5.612,-5.65,-5.252,1.134,1.179,-0.663
6.339,-6.246,-4.471,1.229,1.048,-0.76
7.162,-6.709,-3.783,1.223,0.86,-0.803
7.557,-6.97,-3.241,1.164,0.663,-0.869
7.764,-6.972,-2.676,1.106,0.733,-0.958
7.935,-6.968,-2.025,0.998,0.868,-1.047
8.251,-6.782,-1.282,0.865,1.018,-1.168
8.803,-6.475,-0.477,0.72,1.11,-1.291
