ax,ay,az,gx,gy,gz
2.985,-7.873,-5.545,1.197,-0.709,0.147
3.029,-8.2,-4.615,1.244,-0.648,0.232
2.991,-8.594,-3.911,1.202,-0.62,0.243
2.767,-8.782,-3.069,1.035,-0.641,0.218
2.538,-8.96,-2.185,0.737,-0.769,0.174
2.143,-9.007,-1.743,0.389,-0.846,0.015
1.821,-8.831,-1.58,0.05,-0.856,-0.186
1.383,-8.466,-1.411,-0.224,-0.927,-0.397
1.111,-8.245,-1.49,-0.384,-0.877,-0.675
1.405,-8.181,-1.638,-0.415,-0.757,-1.048
2.273,-8.339,-1.765,-0.355,-0.757,-1.394
3.375,-8.431,-1.988,-0.285,-0.947,-1.662
4.335,-8.581,-2.268,-0.193,-1.036,-1.857
5.685,-8.796,-2.334,-0.013,-0.965,-1.965
7.139,-8.896,-2.306,0.217,-1.171,-1.887
