ax,ay,az,gx,gy,gz
4.516,-5.981,-7.191,-0.38,-0.23,0.137
4.354,-6.09,-7.221,-0.318,-0.168,0.162
4.066,-5.905,-7.228,-0.256,-0.256,0.17
3.585,-5.879,-6.918,-0.123,-0.184,0.216
3.223,-5.944,-6.572,-0.063,-0.21,0.183
2.771,-6.106,-6.386,-0.054,-0.231,0.094
2.564,-6.339,-6.272,-0.119,-0.245,-0.028
2.504,-6.694,-6.319,-0.183,-0.135,-0.115
2.436,-6.939,-6.663,-0.298,-0.117,-0.153
2.59,-7.052,-7.14,-0.348,-0.073,-0.144
2.617,-7.114,-7.461,-0.379,-0.13,-0.144
2.694,-6.915,-7.825,-0.334,-0.154,-0.137
2.796,-6.597,-7.965,-0.256,-0.272,-0.139
2.938,-6.196,-7.793,-0.102,-0.34,-0.172
2.872,-5.883,-7.295,-0.021,-0.44,-0.256
