ax,ay,az,gx,gy,gz
2.149,-0.078,-8.361,-0.35,-0.371,-0.765
1.937,-0.287,-8.533,-0.474,-0.375,-0.822
1.925,-0.208,-8.577,-0.545,-0.337,-0.858
1.472,-0.386,-8.726,-0.633,-0.137,-0.785
1.65,-0.639,-9.167,-0.703,-0.023,-0.641
1.092,-0.536,-9.673,-0.69,0.077,-0.537
0.923,-0.404,-9.853,-0.604,0.395,-0.508
1.042,-0.55,-9.929,-0.538,0.748,-0.536
1.642,-0.341,-9.864,-0.483,0.786,-0.625
2.053,0.045,-9.487,-0.413,0.904,-0.71
2.99,0.434,-9.165,-0.386,0.721,-0.767
3.103,0.888,-8.852,-0.335,0.802,-0.728
3.889,1.159,-8.713,-0.304,0.62,-0.643
3.963,1.336,-8.628,-0.265,0.614,-0.591
4.276,1.511,-8.686,-0.258,0.444,-0.611
