ax,ay,az,gx,gy,gz
9.501,-3.78,-0.652,-0.058,-0.719,2.029
8.503,-4.587,-1.008,-0.028,-0.782,1.933
7.743,-5.427,-1.262,0.025,-0.817,1.795
7.127,-6.205,-1.496,0.059,-0.938,1.643
6.505,-6.944,-1.821,0.057,-1.054,1.514
5.879,-7.514,-2.123,0.068,-1.159,1.38
5.404,-7.884,-2.328,0.052,-1.289,1.257
4.742,-7.857,-2.562,0.0,-1.371,1.126
4.31,-7.785,-2.67,-0.009,-1.369,0.953
3.722,-7.673,-2.847,0.007,-1.305,0.7
3.251,-7.786,-2.997,0.031,-1.154,0.456
2.703,-8.063,-3.194,0.084,-1.013,0.213
2.198,-8.527,-3.365,0.153,-0.811,-0.006
1.711,-8.926,-3.565,0.159,-0.664,-0.145
1.382,-9.169,-3.527,0.133,-0.529,-0.211
