ax,ay,az,gx,gy,gz
-5.582,1.733,-8.109,1.177,1.16,0.5
-6.207,1.015,-6.585,1.44,2.803,0.351
-4.731,0.269,-5.78,1.507,4.291,0.2
-1.652,-0.541,-5.177,1.466,5.829,0.149
-0.082,-1.191,-4.127,1.437,6.65,0.136
4.482,-1.94,-0.924,1.414,7.941,0.324
6.951,-2.464,1.392,1.184,7.588,0.497
7.86,-3.018,4.765,0.935,7.256,0.583
8.143,-3.302,7.818,0.562,6.175,0.573
7.892,-3.603,10.222,0.084,5.263,0.474
6.67,-3.711,11.362,-0.453,4.15,0.29
5.247,-4.105,11.865,-0.96,3.226,0.142
4.223,-4.655,10.901,-1.285,2.585,0.041
3.034,-5.366,10.634,-1.538,2.424,-0.065
2.082,-5.79,9.525,-1.613,2.16,-0.092
