ax,ay,az,gx,gy,gz
9.573,-5.968,-6.193,-0.52,0.13,-0.259
9.049,-5.449,-6.025,-0.265,-0.058,-0.054
8.666,-5.284,-5.821,-0.018,-0.271,0.047
8.449,-5.61,-5.481,0.194,-0.422,0.134
8.518,-6.134,-5.294,0.321,-0.444,0.292
8.543,-6.482,-5.029,0.385,-0.615,0.503
8.447,-6.669,-4.809,0.418,-0.758,0.731
8.108,-6.681,-4.343,0.438,-0.923,0.94
7.664,-6.557,-3.777,0.475,-0.892,1.148
6.802,-6.567,-2.948,0.46,-0.775,1.323
6.058,-6.714,-2.734,0.385,-0.573,1.481
4.954,-7.164,-2.888,0.266,-0.686,1.572
3.757,-7.627,-3.157,0.161,-0.972,1.564
2.941,-8.124,-3.126,0.034,-1.765,1.436
1.312,-8.321,-3.182,-0.172,-3.057,1.08
