ax,ay,az,gx,gy,gz
5.098,-9.791,-1.297,-0.016,-0.011,-0.207
5.341,-9.851,-1.124,-0.101,0.01,-0.177
5.764,-9.583,-0.942,-0.204,0.01,-0.105
6.066,-9.095,-0.818,-0.313,-0.024,-0.01
6.24,-8.468,-0.793,-0.417,0.001,0.071
6.263,-7.977,-0.93,-0.509,0.056,0.106
6.21,-7.713,-1.217,-0.589,0.104,0.09
5.965,-7.69,-1.681,-0.658,0.141,0.033
5.727,-7.827,-2.262,-0.704,0.165,-0.043
5.535,-8.086,-2.917,-0.688,0.159,-0.12
5.514,-8.368,-3.464,-0.607,0.118,-0.185
5.63,-8.622,-3.865,-0.465,0.065,-0.215
5.944,-8.717,-3.955,-0.305,-0.051,-0.194
6.234,-8.646,-3.86,-0.151,-0.17,-0.145
6.56,-8.43,-3.538,-0.051,-0.297,-0.065
