ax,ay,az,gx,gy,gz
-1.852,-7.667,4.337,2.286,2.955,3.824
-0.448,-5.006,3.687,2.871,2.473,4.489
-1.644,-2.275,4.755,3.792,0.566,5.012
-8.554,1.181,12.005,4.815,-1.855,4.852
-13.658,-4.752,21.655,4.236,-2.238,4.436
-19.028,-8.553,33.359,1.801,-1.18,3.493
-28.11,-1.002,48.622,-0.889,-0.381,0.522
-37.396,9.93,51.989,-3.907,0.983,-2.332
-26.913,17.277,43.077,-5.266,2.184,-3.486
-22.631,28.185,32.233,-5.005,1.687,-3.52
-21.152,30.165,22.031,-2.68,-0.457,-2.88
-13.29,19.921,9.485,-0.607,-0.372,-0.892
-4.087,4.459,4.656,1.454,-0.838,0.736
-8.151,-6.104,6.442,1.709,0.312,1.462
-7.605,-11.075,7.208,2.0,1.096,1.319
