ax,ay,az,gx,gy,gz
-4.062,2.536,5.247,0.647,-0.226,3.086
-5.055,5.799,6.012,0.977,-0.718,4.536
-9.088,6.924,7.193,1.336,-1.636,5.46
-17.174,3.291,8.684,1.399,-2.094,5.392
-28.19,-1.936,10.251,0.27,-1.609,3.743
-36.749,-3.57,16.442,-1.534,0.562,0.652
-45.332,0.592,26.313,-3.209,2.607,-2.476
-46.505,8.722,31.656,-4.302,4.13,-5.292
-36.752,19.051,30.509,-4.583,4.647,-6.999
-24.734,26.429,27.514,-3.416,3.744,-6.484
-18.071,27.454,20.34,-1.449,1.325,-4.223
-8.691,18.944,9.537,0.12,-0.112,-1.85
-5.063,7.87,2.461,1.1,-0.909,0.508
-9.17,-1.642,1.146,1.618,-1.231,2.092
-11.731,-6.968,1.302,1.793,-0.492,2.482
