ax,ay,az,gx,gy,gz
-1.05,-6.041,6.649,0.567,3.888,5.666
-1.734,-5.001,5.872,-0.064,2.341,6.307
-3.649,-4.649,6.004,-1.072,0.222,5.856
-8.271,-5.753,8.701,-2.255,-1.823,4.746
-22.208,-8.12,13.653,-3.962,-2.868,2.774
-34.594,-8.448,22.051,-5.613,-3.258,-0.469
-43.956,-2.892,27.613,-7.061,-2.381,-3.38
-39.568,12.185,32.373,-6.14,-1.465,-4.456
-38.32,19.181,27.782,-4.598,-1.373,-4.55
-30.068,19.349,20.271,-2.734,-0.822,-3.468
-21.906,16.953,12.659,-0.843,0.691,-1.511
-14.088,10.024,7.065,1.068,0.84,0.127
-18.442,-4.879,2.561,1.146,2.261,0.815
-17.648,-10.624,5.913,1.061,4.748,0.967
-14.235,-8.406,10.28,1.251,6.446,0.775
