ax,ay,az,gx,gy,gz
1.572,-4.258,3.024,3.031,4.632,4.395
0.865,-2.697,2.712,3.392,3.497,5.485
-3.507,0.403,6.276,3.44,1.95,5.703
-9.963,1.913,13.896,3.207,0.292,5.432
-14.084,-6.992,21.039,1.53,-1.33,4.333
-21.641,-9.971,33.382,-0.893,-1.84,2.513
-29.655,-3.356,47.94,-3.215,-1.753,-0.724
-36.896,4.783,50.54,-5.508,-0.41,-3.354
-28.849,12.133,44.268,-6.412,0.136,-5.075
-27.631,25.881,36.46,-4.742,0.211,-5.457
-22.144,26.22,24.742,-2.332,0.205,-4.325
-14.271,14.823,11.975,-0.138,-0.109,-2.311
-5.075,0.796,6.858,1.749,-0.331,-0.851
-6.279,-9.507,4.371,2.068,0.771,0.303
-3.318,-15.069,4.236,1.368,2.357,0.931
