ax,ay,az,gx,gy,gz
-11.929,5.314,8.462,1.345,-1.516,5.561
-15.191,5.165,8.292,0.789,-1.671,5.454
-19.947,2.708,6.954,0.151,-1.402,4.462
-25.336,0.602,7.361,-0.647,-0.011,2.63
-31.032,-1.574,11.876,-1.476,1.859,-0.207
-38.32,2.32,22.634,-2.567,3.925,-3.042
-40.719,13.452,30.259,-3.234,5.305,-5.389
-32.768,22.888,31.214,-3.157,5.256,-6.928
-24.394,27.953,28.943,-2.684,3.983,-6.538
-17.533,29.587,22.042,-1.676,2.068,-4.682
-8.032,23.064,10.338,-0.37,0.2,-2.565
-3.483,9.747,1.829,0.679,-0.891,-0.409
-7.594,-0.24,-0.257,1.192,-1.007,1.21
-9.242,-6.665,-0.326,1.574,-0.308,1.574
-7.544,-9.162,-0.113,1.649,0.226,1.557
