ax,ay,az,gx,gy,gz
3.268,-2.226,1.907,2.54,-2.085,-2.7
7.168,-2.91,1.587,2.993,-1.151,-4.032
12.415,-4.436,2.557,3.392,-0.753,-5.142
18.283,-8.132,6.79,3.357,-0.797,-5.689
23.398,-14.593,13.575,1.757,-1.791,-4.994
27.048,-16.467,25.856,-0.879,-3.326,-2.403
32.925,-10.67,40.185,-3.638,-2.626,0.64
37.632,-0.448,49.611,-6.197,-1.843,3.712
35.628,12.833,48.277,-8.244,-1.089,5.505
34.322,25.281,40.135,-7.564,0.459,5.981
30.939,29.824,25.619,-5.559,2.04,4.478
25.144,26.205,9.28,-3.071,2.009,2.439
19.687,17.397,-0.926,-0.323,1.34,0.495
19.251,7.523,-2.45,2.447,0.46,-0.183
17.706,1.409,0.629,3.935,-0.812,-0.173
