ax,ay,az,gx,gy,gz
-3.657,9.166,8.329,-3.723,5.108,-2.235
-3.987,10.454,7.027,-3.259,4.622,-3.957
-2.386,12.314,7.681,-2.466,3.53,-5.562
-16.21,5.422,18.283,-1.484,1.572,-7.066
-22.264,-1.03,29.069,0.899,2.624,-5.532
-28.789,-13.087,43.187,3.208,3.481,-2.626
-31.453,-31.3,55.061,5.421,4.231,0.866
-31.138,-47.467,52.882,6.847,3.335,4.079
-18.227,-48.833,37.546,6.653,4.246,6.202
-13.934,-46.295,23.61,4.034,1.811,5.447
-9.14,-35.552,9.669,1.138,0.539,3.932
-6.845,-18.702,-1.024,-1.886,-0.748,2.685
-9.147,-6.19,-0.382,-4.52,1.15,1.603
-7.556,2.754,5.778,-5.734,2.597,1.235
-4.826,7.721,11.058,-5.756,4.15,1.322
