ax,ay,az,gx,gy,gz
2.567,-10.021,-8.086,-1.325,-1.087,-0.089
-1.471,-13.962,-8.772,-1.687,-1.806,-0.505
-5.895,-16.536,-8.595,-2.22,-2.705,-1.463
-9.861,-13.021,-6.877,-2.944,-3.328,-3.174
-12.459,2.833,-7.026,-3.02,-3.346,-4.753
-3.038,-2.422,-2.417,-3.387,-1.371,-2.895
-0.468,6.761,-2.287,-3.006,-1.166,-1.31
3.878,12.655,-2.835,-2.209,0.542,0.816
7.909,10.357,-3.407,-1.106,1.745,3.445
10.458,-4.946,-1.292,-0.446,2.671,5.511
1.912,0.975,-4.742,0.698,1.416,3.74
2.414,-6.998,-6.161,0.956,2.299,2.237
3.42,-11.673,-6.885,0.933,1.749,0.888
5.031,-12.876,-6.442,0.806,1.286,-0.074
7.497,-11.576,-5.608,0.513,1.019,-0.28
