ax,ay,az,gx,gy,gz
18.513,-1.611,-7.66,-1.347,-3.276,0.249
16.799,-2.47,-8.466,-1.361,-4.72,-0.12
14.132,-2.588,-7.884,-1.101,-6.184,-1.359
10.692,-0.529,-5.139,-1.116,-7.321,-3.221
6.655,6.535,-5.033,-1.41,-7.21,-4.424
5.385,8.965,-2.432,-0.723,-3.973,-3.783
6.294,11.807,-1.488,-0.593,-1.912,-2.133
6.289,14.645,-3.364,-0.739,0.624,0.415
5.33,12.575,-6.724,-0.492,3.201,3.187
4.587,5.527,-5.888,0.197,5.476,4.631
3.675,3.657,-9.065,0.03,5.664,3.731
4.818,1.593,-11.437,0.518,6.314,2.162
8.101,-1.295,-10.98,0.814,5.943,0.568
11.666,-1.547,-10.453,0.724,4.84,-0.518
14.644,-1.592,-9.492,0.496,3.258,-0.771
