ax,ay,az,gx,gy,gz
21.798,3.623,-13.373,0.499,-2.092,-0.304
19.348,2.511,-10.784,1.286,-4.228,-1.599
14.059,0.987,-6.914,1.496,-5.975,-3.378
11.289,4.953,-6.971,0.702,-6.401,-5.094
8.675,6.363,-2.325,-0.091,-5.34,-5.352
6.303,6.059,1.242,-0.494,-3.945,-4.302
5.396,11.313,1.007,-1.014,-1.554,-1.807
6.979,12.362,-0.272,-1.097,1.893,1.685
9.36,6.536,0.787,-1.039,4.227,4.667
10.495,4.54,-2.156,-1.28,4.85,5.169
10.244,5.312,-5.734,-1.785,5.814,4.487
14.233,1.141,-8.663,-2.027,5.716,3.376
17.943,1.011,-11.53,-2.095,4.061,1.643
18.287,2.8,-12.917,-1.413,2.085,0.401
19.27,3.209,-15.183,-0.551,0.287,0.111
